Soil Moisture [RH%],Soil Temperature [C],Environmental Temperature [ C],Environmental Humidity [RH %],Weather Forecast Rainfall [mm],Crop Data Evapotranspiration [mm],Irrigation_Decision
25.41,24.9,23.7,49.0,0.0,0.02,2
25.41,24.9,24.1,46.5,0.0,0.02,2
25.35,24.9,24.9,44.5,0.0,0.02,2
25.35,24.9,24.7,48.0,0.0,0.02,2
25.35,24.9,24.7,44.5,0.0,0.02,2
25.35,24.8,26.5,39.5,0.0,0.02,2
25.24,24.8,27.6,37.5,0.0,0.02,2
25.17,24.8,27.6,38.0,0.0,0.02,2
25.17,24.8,27.2,39.0,0.0,0.02,2
25.17,24.8,27.1,39.0,0.0,0.02,2
25.17,24.7,27.0,38.5,0.0,0.02,2
25.12,24.7,27.0,39.0,0.0,0.02,2
25.12,24.7,26.5,39.5,0.0,0.02,2
25.12,24.7,26.0,42.0,0.0,0.03,2
25.06,24.6,25.3,44.0,0.0,0.03,2
25.06,24.6,24.5,44.5,0.0,0.03,2
25.06,24.6,23.7,50.5,0.0,0.03,2
25.01,24.6,23.1,50.5,0.0,0.03,2
25.06,24.5,22.7,51.5,0.0,0.03,2
25.01,24.5,22.3,52.0,0.0,0.03,2
24.95,24.5,21.6,55.5,0.0,0.03,2
24.95,24.5,21.3,56.0,0.0,0.03,2
25.01,24.4,21.1,56.0,0.0,0.03,2
24.95,24.4,21.0,58.0,0.0,0.03,2
24.95,24.4,20.9,57.0,0.0,0.03,2
24.95,24.4,20.4,60.0,0.0,0.04,2
24.95,24.3,20.2,58.5,0.0,0.04,2
24.9,24.3,20.2,58.5,0.0,0.04,2
24.9,24.3,19.7,66.0,0.0,0.04,2
24.9,24.3,19.4,66.5,0.0,0.04,2
24.9,24.2,19.5,61.5,0.0,0.04,2
24.79,24.2,19.4,61.5,0.0,0.03,2
24.79,24.2,19.1,64.5,0.0,0.03,2
24.79,24.2,19.2,63.5,0.0,0.03,2
24.79,24.1,18.8,68.0,0.0,0.03,2
24.79,24.1,18.8,69.5,0.0,0.03,2
24.79,24.1,18.4,69.0,0.0,0.03,2
24.79,24.1,18.5,68.0,0.0,0.03,2
24.73,24.0,18.3,70.0,0.0,0.03,2
24.73,24.0,18.6,69.5,0.0,0.03,2
24.73,24.0,18.5,70.0,0.0,0.03,2
24.73,24.0,18.6,67.5,0.0,0.03,2
24.68,23.9,18.5,69.5,0.0,0.03,2
24.68,23.9,18.4,71.5,0.0,0.0,2
24.68,23.9,18.5,71.0,0.0,0.0,2
24.68,23.9,18.8,70.5,0.0,0.0,2
24.62,23.8,18.7,72.0,0.0,0.0,2
24.62,23.8,18.6,73.0,0.0,0.0,2
24.62,23.8,18.7,72.5,0.0,0.0,2
24.62,23.7,18.7,74.5,0.0,0.02,2
24.62,23.7,19.1,73.0,0.0,0.02,2
24.62,23.7,20.1,71.0,0.0,0.02,2
24.57,23.7,21.4,68.5,0.0,0.02,2
24.57,23.7,22.9,64.5,0.0,0.02,2
24.57,23.6,24.4,58.0,0.0,0.02,2
24.53,23.6,26.0,53.5,0.0,0.04,2
24.53,23.6,27.6,47.5,0.0,0.04,2
24.53,23.6,29.1,46.0,0.0,0.04,2
24.47,23.5,30.4,41.0,0.0,0.04,2
24.47,23.5,31.3,38.0,0.0,0.04,2
24.36,23.5,32.2,39.0,0.0,0.04,2
24.31,23.5,33.0,38.5,0.0,0.08,2
24.31,23.5,33.1,36.0,0.0,0.08,2
24.2,23.5,33.6,34.5,0.0,0.08,2
24.08,23.5,33.8,36.0,0.0,0.08,2
24.2,23.5,33.8,37.0,0.0,0.08,2
24.14,23.5,34.0,37.5,0.0,0.08,2
24.25,23.5,34.0,38.0,0.0,0.17,2
23.93,23.5,34.7,37.5,0.0,0.17,2
23.88,23.5,35.1,35.5,0.0,0.17,2
23.77,23.5,35.2,36.0,0.0,0.17,2
23.71,23.5,35.7,34.5,0.0,0.17,2
23.67,23.5,35.8,36.0,0.0,0.17,2
23.5,23.6,35.8,35.0,0.0,0.3,2
23.45,23.6,36.2,36.0,0.0,0.3,2
23.29,23.7,36.3,35.0,0.0,0.3,2
23.24,23.7,36.6,35.5,0.0,0.3,2
23.03,23.7,36.4,35.5,0.0,0.3,1
23.03,23.8,36.3,35.5,0.0,0.3,2
22.99,23.9,36.6,36.5,0.0,0.44,2
22.87,23.9,36.7,36.5,0.0,0.44,2
22.78,24.0,37.4,34.5,0.0,0.44,2
22.62,24.1,37.3,35.0,0.0,0.44,2
22.57,24.1,37.3,35.0,0.0,0.44,2
22.51,24.2,37.4,34.5,0.0,0.44,2
22.47,24.3,37.4,35.5,0.0,0.54,2
22.41,24.4,37.7,35.5,0.0,0.54,2
22.37,24.4,37.8,34.0,0.0,0.54,2
22.26,24.5,37.8,35.0,0.0,0.54,2
22.22,24.6,38.2,34.5,0.0,0.54,2
22.16,24.6,38.2,34.0,0.0,0.54,2
22.1,24.7,38.3,32.5,0.0,0.61,2
22.16,24.8,38.2,32.0,0.0,0.61,2
22.1,24.8,38.2,32.5,0.0,0.61,2
22.16,24.9,38.1,32.5,0.0,0.61,2
22.0,25.0,38.0,32.5,0.0,0.61,2
22.0,25.0,38.3,32.5,0.0,0.61,2
21.96,25.1,38.3,32.0,0.0,0.64,2
21.85,25.1,38.1,32.5,0.0,0.64,2
21.85,25.2,38.2,32.5,0.0,0.64,2
21.81,25.2,38.4,32.5,0.0,0.64,2
21.75,25.3,38.3,32.5,0.0,0.64,2
21.75,25.3,38.4,32.5,0.0,0.64,2
21.71,25.3,38.2,32.5,0.0,0.63,2
21.65,25.4,37.8,32.0,0.0,0.63,2
21.65,25.4,36.9,31.5,0.0,0.63,2
21.61,25.4,36.8,31.5,0.0,0.63,2
21.61,25.4,36.0,33.5,0.0,0.63,2
21.55,25.4,35.1,33.5,0.0,0.63,2
21.55,25.4,34.2,35.0,0.0,0.55,2
21.45,25.5,33.8,36.5,0.0,0.55,2
21.45,25.5,33.7,37.0,0.0,0.55,2
21.45,25.5,33.3,38.0,0.0,0.55,2
21.45,25.5,33.1,37.5,0.0,0.55,2
21.45,25.5,33.0,37.0,0.0,0.55,2
21.39,25.5,33.0,38.0,0.0,0.43,2
21.39,25.5,32.8,39.0,0.0,0.43,2
21.35,25.5,32.5,41.5,0.0,0.43,2
21.35,25.5,33.4,40.0,0.0,0.43,2
21.35,25.5,33.5,37.5,0.0,0.43,2
21.35,25.4,33.7,37.0,0.0,0.43,2
21.29,25.4,33.4,40.5,0.0,0.31,2
21.29,25.4,31.9,44.5,0.0,0.31,2
21.29,25.4,30.7,47.5,0.0,0.31,2
21.29,25.4,29.7,50.0,0.0,0.31,2
21.29,25.4,28.9,52.5,0.0,0.31,2
21.29,25.4,27.9,55.0,0.0,0.31,2
21.29,25.4,27.2,57.0,0.0,0.16,2
21.25,25.3,26.8,58.5,0.0,0.16,2
21.29,25.3,26.4,59.0,0.0,0.16,2
21.25,25.3,26.1,60.5,0.0,0.16,2
21.25,25.3,25.9,61.5,0.0,0.16,2
21.25,25.3,25.5,63.5,0.0,0.16,2
21.19,25.3,25.3,63.0,0.0,0.04,2
21.25,25.2,24.8,65.0,0.0,0.04,2
21.25,25.2,24.3,66.5,0.0,0.04,2
21.25,25.2,23.9,68.0,0.0,0.04,2
21.25,25.2,23.7,69.0,0.0,0.04,2
21.25,25.2,23.4,70.0,0.0,0.04,2
21.25,25.1,23.1,71.0,0.0,0.0,2
21.25,25.1,22.9,72.5,0.0,0.0,2
21.25,25.1,23.1,71.5,0.0,0.0,2
21.19,25.1,23.4,69.5,0.0,0.0,2
21.19,25.0,23.3,70.5,0.0,0.0,2
21.19,25.0,23.2,72.0,0.0,0.0,2
21.19,25.0,23.3,72.0,0.0,0.0,2
21.19,25.0,23.5,71.5,0.0,0.0,2
21.19,24.9,23.4,72.0,0.0,0.0,2
21.19,24.9,23.4,72.0,0.0,0.0,2
21.19,24.9,23.5,71.0,0.0,0.0,2
21.15,24.9,23.2,72.5,0.0,0.0,2
21.15,24.9,23.2,72.5,0.0,0.0,2
21.15,24.8,23.2,73.0,0.0,0.0,2
21.15,24.8,23.3,72.0,0.0,0.0,2
21.15,24.8,22.9,73.0,0.0,0.0,2
21.15,24.8,22.6,73.5,0.0,0.0,2
21.15,24.7,22.2,74.5,0.0,0.0,2
21.15,24.7,21.9,75.5,0.0,0.01,2
21.15,24.7,21.6,76.5,0.0,0.01,2
21.15,24.7,21.0,76.5,0.0,0.01,2
21.15,24.7,20.9,76.5,0.0,0.01,2
21.15,24.6,20.5,78.5,0.0,0.01,2
21.09,24.6,20.5,79.5,0.0,0.01,2
21.09,24.6,20.1,80.5,0.0,0.0,2
21.09,24.6,20.0,80.5,0.0,0.0,2
21.09,24.5,19.7,80.0,0.0,0.0,2
21.09,24.5,19.5,80.5,0.0,0.0,2
21.09,24.5,19.5,82.0,0.0,0.0,2
21.09,24.5,19.6,82.5,0.0,0.0,2
21.09,24.5,19.8,83.5,0.0,0.01,2
21.09,24.4,20.1,81.5,0.0,0.01,2
21.09,24.4,20.8,78.0,0.0,0.01,2
21.09,24.4,20.9,78.0,0.0,0.01,2
21.0,24.3,20.8,77.0,0.0,0.01,2
21.09,24.3,21.1,75.0,0.0,0.01,2
21.09,24.3,21.1,74.5,0.0,0.0,2
21.09,24.3,21.3,74.5,0.0,0.0,2
21.0,24.2,21.3,74.0,0.0,0.0,2
21.0,24.2,22.1,70.0,0.0,0.0,2
21.0,24.2,22.4,70.0,0.0,0.0,2
20.96,24.2,23.4,63.5,0.0,0.0,2
21.0,24.2,23.7,63.5,0.0,0.0,2
21.0,24.1,23.8,63.5,0.0,0.0,2
21.0,24.1,23.9,61.5,0.0,0.0,2
21.0,24.1,24.2,62.0,0.0,0.0,2
20.96,24.1,23.8,63.5,0.0,0.0,2
20.96,24.1,23.8,64.0,0.0,0.0,2
20.96,24.0,23.6,64.5,0.0,0.0,2
20.96,24.0,23.5,65.0,0.0,0.0,2
20.96,24.0,23.3,66.5,0.0,0.0,2
20.96,24.0,23.7,63.5,0.0,0.0,2
20.96,24.0,23.9,62.0,0.0,0.0,2
20.96,24.0,24.1,62.5,0.0,0.0,2
20.96,24.0,23.8,64.0,0.0,0.0,2
20.96,24.0,23.7,65.5,0.0,0.0,2
20.96,23.9,23.2,67.5,0.0,0.0,2
20.9,23.9,23.0,68.5,0.0,0.0,2
20.9,23.9,22.8,69.5,0.0,0.0,2
20.9,23.9,22.7,70.0,0.0,0.0,2
20.9,23.9,22.8,70.0,0.0,0.03,2
20.9,23.9,22.9,69.5,0.0,0.03,2
20.9,23.9,23.0,68.5,0.0,0.03,2
20.9,23.8,23.2,68.0,0.0,0.03,2
20.9,23.8,23.3,68.5,0.0,0.03,2
20.86,23.8,23.4,67.5,0.0,0.03,2
20.86,23.8,23.6,67.5,0.0,0.07,2
20.86,23.8,23.8,65.0,0.0,0.07,2
20.86,23.8,24.2,65.0,0.0,0.07,2
20.86,23.8,24.5,64.0,0.0,0.07,2
20.86,23.8,24.9,62.5,0.0,0.07,2
20.8,23.7,25.2,61.0,0.0,0.07,2
20.86,23.7,25.3,63.5,0.0,0.15,2
20.8,23.7,25.7,62.5,0.0,0.15,2
20.86,23.7,25.8,60.5,0.0,0.15,2
20.8,23.7,25.5,63.0,0.0,0.15,2
20.8,23.7,25.4,64.0,0.0,0.15,2
20.8,23.7,25.7,61.5,0.0,0.15,2
20.8,23.7,26.3,59.5,0.0,0.27,2
20.8,23.7,26.8,59.5,0.0,0.27,2
20.8,23.7,26.7,60.0,0.0,0.27,2
20.8,23.7,26.3,62.5,0.0,0.27,2
20.8,23.7,26.2,64.5,0.0,0.27,2
20.8,23.7,26.3,65.5,0.0,0.27,2
20.75,23.7,26.7,66.5,0.0,0.34,2
20.75,23.7,26.5,67.0,0.0,0.34,2
20.75,23.7,26.2,69.0,0.0,0.34,2
20.75,23.7,26.2,71.0,0.0,0.34,2
20.75,23.7,26.0,72.5,0.0,0.34,2
20.75,23.7,26.2,73.5,0.0,0.34,2
20.75,23.7,26.1,74.0,0.0,0.4,2
20.75,23.7,26.1,74.5,0.0,0.4,2
20.69,23.7,26.2,75.5,0.0,0.4,2
20.75,23.7,26.0,76.5,0.0,0.4,2
20.69,23.7,25.7,78.5,0.0,0.4,2
20.69,23.8,25.5,79.0,0.0,0.4,2
20.69,23.8,25.2,80.0,0.0,0.39,2
20.69,23.8,24.8,79.5,0.0,0.39,2
20.69,23.8,24.6,80.0,0.0,0.39,2
20.69,23.8,24.2,81.5,0.0,0.39,2
20.69,23.8,24.1,82.5,0.0,0.39,2
20.69,23.8,24.1,82.5,0.0,0.39,2
20.69,23.8,24.4,82.0,0.0,0.43,2
20.69,23.8,26.0,76.5,0.0,0.43,2
20.69,23.8,26.0,75.0,0.0,0.43,2
20.69,23.8,25.9,73.5,0.0,0.43,2
20.69,23.8,26.0,71.0,0.0,0.43,2
20.69,23.8,26.5,70.5,0.0,0.43,2
20.69,23.8,27.6,66.5,0.0,0.21,2
20.69,23.8,29.5,61.0,0.0,0.21,2
20.59,23.8,28.5,62.0,0.0,0.21,2
20.59,23.8,28.0,63.5,0.0,0.21,2
20.59,23.8,27.4,65.5,0.0,0.21,2
20.59,23.8,27.9,63.0,0.0,0.21,2
20.59,23.8,28.8,60.5,0.0,0.44,2
20.59,23.8,29.3,59.0,0.0,0.44,2
20.55,23.9,28.1,62.0,0.0,0.44,2
20.55,23.9,27.5,64.0,0.0,0.44,2
20.55,23.9,27.6,64.5,0.0,0.44,2
20.55,23.9,27.5,64.5,0.0,0.44,2
20.55,23.9,27.5,65.5,0.0,0.15,2
20.55,23.9,27.2,66.0,0.0,0.15,2
20.55,23.9,26.9,67.5,0.0,0.15,2
20.55,23.9,26.4,69.0,0.0,0.15,2
20.55,24.0,26.1,69.5,0.0,0.15,2
20.55,24.0,25.9,70.0,0.0,0.15,2
20.55,24.0,25.9,71.0,0.0,0.17,2
20.55,24.0,25.6,72.0,0.0,0.17,2
20.55,24.0,25.3,72.5,0.0,0.17,2
20.55,24.0,25.1,73.0,0.0,0.17,2
20.55,24.0,24.7,75.0,0.0,0.17,2
20.55,24.0,24.4,76.5,0.0,0.17,2
20.55,24.0,24.0,77.0,0.0,0.12,2
20.55,24.0,23.6,77.0,0.0,0.12,2
20.55,24.0,23.5,77.0,0.0,0.12,2
20.55,24.0,23.3,78.5,0.0,0.12,2
20.55,24.0,23.3,78.5,0.0,0.12,2
20.55,24.0,23.0,78.5,0.0,0.12,2
20.55,24.0,23.0,79.0,0.0,0.05,2
20.55,24.0,22.7,79.5,0.0,0.05,2
20.55,24.0,22.5,81.0,0.0,0.05,2
20.49,24.0,22.1,81.5,0.0,0.05,2
20.49,24.0,22.0,83.5,0.0,0.05,2
20.49,24.0,21.9,81.5,0.0,0.05,2
20.55,24.0,21.9,82.5,0.0,0.0,2
20.55,23.9,21.9,83.0,0.0,0.0,2
20.49,23.9,21.9,83.0,0.0,0.0,2
20.49,23.9,21.8,83.0,0.0,0.0,2
20.49,23.9,22.0,82.5,0.0,0.0,2
20.49,23.9,22.5,80.5,0.0,0.0,2
20.49,23.9,22.8,78.0,0.0,0.01,2
20.49,23.9,22.8,78.0,0.0,0.01,2
20.49,23.9,22.8,77.5,0.0,0.01,2
20.49,23.8,22.8,77.5,0.0,0.01,2
20.49,23.8,22.8,77.5,0.0,0.01,2
20.55,23.8,22.7,77.5,0.0,0.01,2
20.49,23.8,22.6,78.0,0.0,0.02,2
20.49,23.8,22.6,78.5,0.0,0.02,2
20.49,23.8,22.6,80.0,0.0,0.02,2
20.49,23.8,22.5,80.5,0.0,0.02,2
20.49,23.8,22.4,80.5,0.0,0.02,2
20.49,23.8,22.1,80.5,0.0,0.02,2
20.49,23.7,21.8,80.5,1.2,0.03,2
20.49,23.7,21.8,80.5,1.2,0.03,2
20.49,23.7,21.5,81.0,1.2,0.03,2
20.45,23.7,21.5,81.0,1.2,0.03,2
20.49,23.7,21.2,84.5,1.2,0.03,2
20.45,23.7,21.1,87.0,1.2,0.03,2
20.45,23.7,20.8,88.5,4.3,0.02,3
20.45,23.7,20.8,88.5,4.3,0.02,3
20.45,23.6,20.7,89.0,4.3,0.02,3
20.45,23.6,20.6,89.5,4.3,0.02,3
20.45,23.6,20.7,90.0,4.3,0.02,3
20.45,23.6,20.5,90.0,4.3,0.02,3
20.45,23.6,20.3,90.0,9.1,0.01,3
20.45,23.6,20.2,90.5,9.1,0.01,3
20.45,23.6,20.4,91.0,9.1,0.01,3
20.45,23.6,20.5,91.5,9.1,0.01,3
20.45,23.5,20.4,91.0,9.1,0.01,3
20.45,23.5,20.4,91.5,9.1,0.01,3
20.45,23.5,20.4,91.5,7.8,0.0,3
20.45,23.5,20.7,90.0,7.8,0.0,3
20.45,23.5,20.7,89.5,7.8,0.0,3
20.45,23.5,20.9,88.0,7.8,0.0,3
20.45,23.5,20.6,87.0,7.8,0.0,3
20.45,23.5,20.6,86.0,7.8,0.0,3
20.45,23.4,20.5,86.0,2.7,0.0,3
20.45,23.4,20.1,86.5,2.7,0.0,3
20.45,23.4,19.8,87.5,2.7,0.0,3
20.45,23.4,19.6,88.0,2.7,0.0,3
20.45,23.4,19.6,87.5,2.7,0.0,3
20.45,23.4,19.5,87.0,2.7,0.0,3
20.39,23.3,19.5,87.0,5.7,0.0,3
20.39,23.3,19.4,86.0,5.7,0.0,3
20.45,23.3,19.3,86.0,5.7,0.0,3
20.39,23.3,19.1,86.5,5.7,0.0,3
20.39,23.3,19.1,87.0,5.7,0.0,3
20.39,23.3,19.2,87.5,5.7,0.0,3
20.39,23.2,19.3,87.5,1.5,0.0,2
20.39,23.2,19.6,86.5,1.5,0.0,2
20.39,23.2,19.6,86.0,1.5,0.0,2
20.39,23.2,19.5,86.0,1.5,0.0,2
20.39,23.2,20.7,83.0,1.5,0.0,2
20.39,23.2,21.1,80.0,1.5,0.0,2
20.39,23.1,21.6,80.0,3.1,0.02,3
20.39,23.1,23.5,75.5,3.1,0.02,3
20.35,23.1,24.3,71.5,3.1,0.02,3
20.39,23.1,24.8,70.0,3.1,0.02,3
20.39,23.1,25.4,69.5,3.1,0.02,3
20.39,23.0,27.9,62.0,3.1,0.02,3
20.35,23.0,27.1,62.5,0.9,0.02,2
20.35,23.0,28.4,58.5,0.9,0.02,2
20.35,23.0,27.4,59.5,0.9,0.02,2
20.39,23.0,26.5,63.0,0.9,0.02,2
20.35,23.0,26.2,60.5,0.9,0.02,2
20.35,23.0,26.6,60.5,0.9,0.02,2
20.35,23.0,28.8,56.0,0.9,0.07,2
20.35,23.0,31.3,50.0,0.9,0.07,2
20.35,23.0,29.8,51.0,0.9,0.07,2
20.35,23.0,30.0,50.0,0.9,0.07,2
20.35,23.0,32.9,46.0,0.9,0.07,2
20.29,23.0,30.9,46.5,0.9,0.07,2
20.29,23.0,29.7,48.5,2.9,0.12,3
20.29,23.1,29.6,49.0,2.9,0.12,3
20.29,23.1,29.2,51.5,2.9,0.12,3
20.29,23.1,29.7,51.5,2.9,0.12,3
20.29,23.2,31.2,48.5,2.9,0.12,3
20.29,23.2,30.7,52.0,2.9,0.12,3
20.29,23.2,32.1,48.0,4.0,0.2,3
20.2,23.3,32.4,47.5,4.0,0.2,3
20.29,23.3,30.9,49.5,4.0,0.2,3
20.2,23.4,29.1,53.5,4.0,0.2,3
20.2,23.4,28.0,55.0,4.0,0.2,3
20.2,23.5,27.0,61.0,4.0,0.2,3
20.2,23.5,25.9,64.0,0.4,0.2,2
20.2,23.6,23.1,74.0,0.4,0.2,2
20.2,23.7,21.3,83.0,0.4,0.2,2
20.2,23.7,22.1,83.0,0.4,0.2,2
20.29,23.7,23.0,81.5,0.4,0.2,2
20.29,23.8,23.7,79.0,0.4,0.2,2
20.29,23.8,23.7,75.5,9.9,0.29,3
20.2,23.8,23.3,74.5,9.9,0.29,3
20.29,23.8,22.0,79.5,9.9,0.29,3
20.29,23.8,22.0,80.0,9.9,0.29,3
20.29,23.8,21.4,81.5,9.9,0.29,3
20.35,23.8,20.2,84.0,9.9,0.29,3
20.35,23.8,20.0,86.5,4.5,0.23,3
20.35,23.8,20.6,86.5,4.5,0.23,3
20.29,23.8,21.5,86.0,4.5,0.23,3
20.29,23.8,21.7,82.0,4.5,0.23,3
20.29,23.8,21.8,80.5,4.5,0.23,3
20.29,23.8,23.1,79.5,4.5,0.23,3
20.2,23.8,23.2,76.0,0.9,0.32,2
20.2,23.8,22.0,79.0,0.9,0.32,2
20.2,23.8,22.7,79.0,0.9,0.32,2
20.2,23.8,22.9,77.0,0.9,0.32,2
20.2,23.8,24.2,72.5,0.9,0.32,2
20.2,23.8,24.4,69.5,0.9,0.32,2
20.15,23.8,23.0,71.0,1.6,0.21,2
20.15,23.8,22.6,74.0,1.6,0.21,2
20.15,23.8,24.3,71.0,1.6,0.21,2
20.15,23.8,26.0,61.5,1.6,0.21,2
20.15,23.8,24.6,63.0,1.6,0.21,2
20.15,23.8,23.6,65.0,1.6,0.21,2
20.15,23.8,23.0,68.5,0.4,0.18,2
20.11,23.8,22.8,68.0,0.4,0.18,2
20.11,23.7,22.3,69.0,0.4,0.18,2
20.11,23.7,22.0,70.0,0.4,0.18,2
20.11,23.7,21.9,69.5,0.4,0.18,2
20.11,23.7,22.0,70.5,0.4,0.18,2
20.11,23.7,21.9,70.0,0.9,0.17,2
20.11,23.7,22.1,70.5,0.9,0.17,2
20.11,23.7,21.9,72.5,0.9,0.17,2
20.04,23.7,21.4,74.0,0.9,0.17,2
20.11,23.7,20.8,75.5,0.9,0.17,2
20.04,23.7,20.4,76.5,0.9,0.17,2
20.04,23.6,19.8,77.0,0.2,0.05,2
20.04,23.6,19.4,79.0,0.2,0.05,2
20.04,23.6,19.2,80.5,0.2,0.05,2
20.04,23.6,19.1,81.0,0.2,0.05,2
20.04,23.6,18.9,82.0,0.2,0.05,2
20.04,23.5,18.7,82.5,0.2,0.05,2
20.04,23.5,18.6,80.5,0.0,0.02,2
20.04,23.5,18.5,81.0,0.0,0.02,2
20.04,23.5,18.4,81.0,0.0,0.02,2
20.04,23.5,18.3,81.5,0.0,0.02,2
20.04,23.4,18.3,78.5,0.0,0.02,2
20.04,23.4,18.2,77.5,0.0,0.02,2
20.01,23.4,18.0,77.5,0.0,0.0,2
20.04,23.4,18.0,76.5,0.0,0.0,2
20.01,23.3,17.9,75.0,0.0,0.0,2
20.04,23.3,17.6,76.0,0.0,0.0,2
20.01,23.3,17.5,77.5,0.0,0.0,2
20.01,23.2,17.5,76.0,0.0,0.0,2
20.01,23.2,17.5,76.5,0.0,0.0,2
20.01,23.2,17.5,76.0,0.0,0.0,2
20.01,23.2,17.4,75.5,0.0,0.0,2
20.04,23.1,17.3,75.5,0.0,0.0,2
20.01,23.1,17.3,75.5,0.0,0.0,2
20.01,23.1,17.2,75.5,0.0,0.0,2
20.01,23.0,17.2,75.0,1.9,0.0,2
20.01,23.0,17.2,75.5,1.9,0.0,2
20.01,23.0,17.1,74.5,1.9,0.0,2
20.01,23.0,17.1,75.5,1.9,0.0,2
20.01,22.9,17.1,75.5,1.9,0.0,2
20.01,22.9,17.1,75.0,1.9,0.0,2
20.01,22.8,17.2,74.5,1.1,0.0,2
20.01,22.8,17.1,75.0,1.1,0.0,2
19.95,22.8,17.1,76.0,1.1,0.0,2
19.95,22.8,17.0,76.0,1.1,0.0,2
19.95,22.7,16.9,77.0,1.1,0.0,2
19.95,22.7,17.0,76.5,1.1,0.0,2
19.95,22.7,16.8,78.0,0.1,0.0,2
19.95,22.6,16.9,76.5,0.1,0.0,2
19.95,22.6,17.0,76.0,0.1,0.0,2
19.95,22.6,17.0,75.0,0.1,0.0,2
19.95,22.6,17.0,75.0,0.1,0.0,2
19.95,22.5,16.9,76.0,0.1,0.0,2
19.95,22.5,16.9,75.5,0.0,0.0,2
19.95,22.5,16.8,76.0,0.0,0.0,2
19.95,22.5,16.9,74.5,0.0,0.0,2
19.9,22.4,16.9,74.5,0.0,0.0,2
19.95,22.4,17.0,74.0,0.0,0.0,2
19.95,22.4,17.1,73.5,0.0,0.0,2
19.9,22.4,17.1,73.5,0.0,0.0,2
19.95,22.3,16.6,78.0,0.0,0.0,2
20.01,22.3,15.9,83.0,0.0,0.0,2
20.01,22.3,15.4,85.0,0.0,0.0,2
19.95,22.2,15.3,85.5,0.0,0.0,2
20.01,22.2,15.5,84.5,0.0,0.0,2
19.95,22.2,15.5,84.5,0.0,0.0,2
19.95,22.2,15.5,85.5,0.0,0.0,2
21.65,22.1,14.9,88.0,0.0,0.0,2
30.26,21.9,14.4,90.0,0.0,0.0,0
30.14,21.7,14.4,90.5,0.0,0.0,2
29.62,21.6,14.5,91.0,0.0,0.0,2
29.36,21.6,14.5,91.0,0.0,0.0,2
29.03,21.5,14.5,91.0,0.0,0.0,2
28.85,21.5,14.5,91.5,0.0,0.0,2
28.6,21.5,14.7,92.0,0.0,0.0,2
28.47,21.5,14.6,92.0,0.0,0.0,2
28.4,21.5,14.9,92.0,0.0,0.0,2
28.28,21.5,15.0,92.0,0.0,0.0,2
28.35,21.4,14.9,92.5,0.0,0.0,2
28.85,21.4,15.1,92.5,0.0,0.0,2
28.85,21.4,15.0,93.0,0.0,0.0,2
29.43,21.3,15.2,92.5,0.0,0.0,2
29.43,21.3,15.4,93.0,0.0,0.0,2
29.36,21.3,15.7,92.5,0.0,0.02,2
29.29,21.3,15.9,92.5,0.0,0.02,2
29.23,21.2,15.9,92.0,0.0,0.02,2
29.29,21.2,16.1,92.0,0.0,0.02,2
29.36,21.2,16.2,90.5,0.0,0.02,2
29.29,21.2,16.1,89.5,0.0,0.02,2
29.23,21.2,16.4,89.5,0.0,0.03,2
29.1,21.2,16.8,88.0,0.0,0.03,2
29.03,21.2,16.8,86.5,0.0,0.03,2
29.03,21.1,16.2,87.5,0.0,0.03,2
29.23,21.1,16.1,89.0,0.0,0.03,2
29.36,21.1,15.9,89.5,0.0,0.03,2
29.36,21.1,16.3,89.5,0.0,0.08,2
29.36,21.1,16.9,89.0,0.0,0.08,2
29.29,21.1,17.5,87.0,0.0,0.08,2
29.23,21.1,18.1,86.5,0.0,0.08,2
29.1,21.1,19.0,84.5,0.0,0.08,2
28.97,21.1,20.0,81.0,0.0,0.08,2
28.92,21.1,20.3,78.0,0.1,0.19,2
28.78,21.1,20.1,77.5,0.1,0.19,2
28.72,21.1,20.6,76.5,0.1,0.19,2
28.6,21.1,21.0,76.0,0.1,0.19,2
28.47,21.1,20.6,76.5,0.1,0.19,2
28.47,21.1,19.8,78.5,0.1,0.19,2
28.4,21.1,20.9,76.0,0.0,0.23,2
28.28,21.1,21.6,73.5,0.0,0.23,2
28.22,21.2,22.8,74.0,0.0,0.23,2
28.03,21.2,22.3,72.0,0.0,0.23,2
28.03,21.2,21.1,73.5,0.0,0.23,2
27.98,21.2,19.6,76.5,0.0,0.23,2
27.98,21.2,17.7,83.0,0.1,0.33,2
28.03,21.2,18.0,84.5,0.1,0.33,2
28.1,21.2,18.6,84.0,0.1,0.33,2
28.22,21.3,19.6,83.0,0.1,0.33,2
28.22,21.3,20.4,80.0,0.1,0.33,2
28.22,21.3,21.7,77.5,0.1,0.33,2
28.22,21.3,24.3,69.5,0.6,0.23,2
28.1,21.3,24.6,66.5,0.6,0.23,2
28.1,21.3,24.4,66.5,0.6,0.23,2
28.03,21.4,23.4,65.5,0.6,0.23,2
27.98,21.4,23.1,67.0,0.6,0.23,2
27.91,21.4,22.6,66.5,0.6,0.23,2
27.86,21.4,21.8,70.5,4.7,0.14,2
27.86,21.5,21.4,72.0,4.7,0.14,2
27.79,21.5,21.5,73.5,4.7,0.14,2
27.79,21.5,21.5,71.5,4.7,0.14,2
27.72,21.5,21.8,69.0,4.7,0.14,2
27.6,21.5,22.1,68.0,4.7,0.14,2
