datetime,line,Irrigation (ON/OFF),Soil Moisture [RH%],Soil Temperature [C],Environmental Temperature [ C],Environmental Humidity [RH %],Weather Forecast Rainfall [mm],Crop Data Evapotranspiration [mm],Irrigation_Decision,Moisture_Derivative
2023-07-29 22:30:00,1,0,26.42,24.1,25.0,61.5,0.0,0.0,2,-0.06999999999999673
2023-07-29 22:40:00,1,0,26.37,24.1,25.2,61.5,0.0,0.0,2,-0.05000000000000071
2023-07-29 22:50:00,1,0,26.37,24.1,25.2,61.5,0.0,0.0,2,0.0
2023-07-29 23:00:00,1,0,26.37,24.1,25.2,62.0,0.0,0.0,2,0.0
2023-07-29 23:10:00,1,0,26.37,24.1,25.2,62.0,0.0,0.0,2,0.0
2023-07-29 23:20:00,1,0,26.32,24.0,25.2,62.0,0.0,0.0,2,-0.05000000000000071
2023-07-29 23:30:00,1,0,26.32,24.0,25.3,62.5,0.0,0.0,2,0.0
2023-07-29 23:40:00,1,0,26.32,24.0,25.2,62.0,0.0,0.0,2,0.0
2023-07-29 23:50:00,1,0,26.25,24.0,25.4,61.5,0.0,0.0,2,-0.07000000000000028
2023-07-30 00:00:00,1,0,26.25,24.0,25.4,62.0,0.0,0.0,2,0.0
2023-07-30 00:10:00,1,0,26.14,24.0,24.7,63.0,0.0,0.0,2,-0.10999999999999943
2023-07-30 00:20:00,1,0,26.19,24.0,23.9,63.5,0.0,0.0,2,0.05000000000000071
2023-07-30 00:30:00,1,0,26.14,23.9,23.6,64.5,0.0,0.0,2,-0.05000000000000071
2023-07-30 00:40:00,1,0,26.14,23.9,23.2,65.5,0.0,0.0,2,0.0
2023-07-30 00:50:00,1,0,26.09,23.9,22.9,66.0,0.0,0.0,2,-0.05000000000000071
2023-07-30 01:00:00,1,0,26.09,23.9,22.6,67.0,0.0,0.0,2,0.0
2023-07-30 01:10:00,1,0,26.09,23.9,22.3,68.5,0.0,0.0,2,0.0
2023-07-30 01:20:00,1,0,26.09,23.9,22.1,70.0,0.0,0.0,2,0.0
2023-07-30 01:30:00,1,0,26.09,23.8,21.8,71.0,0.0,0.0,2,0.0
2023-07-30 01:40:00,1,0,26.02,23.8,21.8,71.5,0.0,0.0,2,-0.07000000000000028
2023-07-30 01:50:00,1,0,26.02,23.8,21.6,72.5,0.0,0.0,2,0.0
2023-07-30 02:00:00,1,0,26.02,23.8,21.5,73.0,0.0,0.0,2,0.0
2023-07-30 02:10:00,1,0,25.96,23.8,21.1,74.0,0.0,0.0,2,-0.05999999999999872
2023-07-30 02:20:00,1,0,25.96,23.8,20.8,75.0,0.0,0.0,2,0.0
2023-07-30 02:30:00,1,0,25.96,23.8,20.2,77.5,0.0,0.0,2,0.0
2023-07-30 02:40:00,1,0,25.96,23.8,19.7,80.0,0.0,0.0,2,0.0
2023-07-30 02:50:00,1,0,25.96,23.7,19.4,80.5,0.0,0.0,2,0.0
2023-07-30 03:00:00,1,0,25.96,23.7,19.3,81.0,0.0,0.0,2,0.0
2023-07-30 03:10:00,1,0,25.96,23.7,19.3,81.0,0.0,0.0,2,0.0
2023-07-30 03:20:00,1,0,25.86,23.7,18.9,82.0,0.0,0.0,2,-0.10000000000000142
2023-07-30 03:30:00,1,0,25.86,23.7,18.7,82.5,0.0,0.0,2,0.0
2023-07-30 03:40:00,1,0,25.86,23.7,18.5,84.0,0.0,0.0,2,0.0
2023-07-30 03:50:00,1,0,25.86,23.6,18.4,84.0,0.0,0.0,2,0.0
2023-07-30 04:00:00,1,0,25.86,23.6,18.1,85.5,0.0,0.0,2,0.0
2023-07-30 04:10:00,1,0,25.8,23.6,18.3,86.0,0.0,0.0,2,-0.05999999999999872
2023-07-30 04:20:00,1,0,25.8,23.6,18.4,86.0,0.0,0.0,2,0.0
2023-07-30 04:30:00,1,0,25.75,23.6,18.3,86.0,0.0,0.0,2,-0.05000000000000071
2023-07-30 04:40:00,1,0,25.8,23.6,18.5,85.5,0.0,0.0,2,0.05000000000000071
2023-07-30 04:50:00,1,0,25.75,23.5,18.9,86.5,0.0,0.0,2,-0.05000000000000071
2023-07-30 05:00:00,1,0,25.75,23.5,19.4,85.5,0.0,0.0,2,0.0
2023-07-30 05:10:00,1,0,25.75,23.5,20.0,84.5,0.0,0.0,2,0.0
2023-07-30 05:20:00,1,0,25.75,23.5,20.8,83.5,0.0,0.0,2,0.0
2023-07-30 05:30:00,1,0,25.75,23.5,21.5,80.0,0.0,0.0,2,0.0
2023-07-30 05:40:00,1,0,25.75,23.4,22.0,78.5,0.0,0.0,2,0.0
2023-07-30 05:50:00,1,0,25.68,23.4,24.6,70.0,0.0,0.0,2,-0.07000000000000028
2023-07-30 06:00:00,1,0,25.68,23.4,26.2,65.5,0.0,0.01,2,0.0
2023-07-30 06:10:00,1,0,25.68,23.4,27.0,61.0,0.0,0.01,2,0.0
2023-07-30 06:20:00,1,0,25.68,23.4,27.7,59.0,0.0,0.01,2,0.0
2023-07-30 06:30:00,1,0,25.68,23.3,28.7,56.5,0.0,0.01,2,0.0
2023-07-30 06:40:00,1,0,25.68,23.3,29.5,53.5,0.0,0.01,2,0.0
2023-07-30 06:50:00,1,0,25.68,23.3,29.8,52.0,0.0,0.01,2,0.0
2023-07-30 07:00:00,1,0,25.62,23.3,30.0,52.0,0.0,0.09,2,-0.05999999999999872
2023-07-30 07:10:00,1,0,25.62,23.3,29.3,52.0,0.0,0.09,2,0.0
2023-07-30 07:20:00,1,0,25.57,23.3,30.3,51.0,0.0,0.09,2,-0.05000000000000071
2023-07-30 07:30:00,1,0,25.57,23.3,31.4,47.0,0.0,0.09,2,0.0
2023-07-30 07:40:00,1,0,25.57,23.3,31.8,45.5,0.0,0.09,2,0.0
2023-07-30 07:50:00,1,0,25.57,23.2,32.3,50.0,0.0,0.09,2,0.0
2023-07-30 08:00:00,1,0,25.51,23.2,32.7,48.0,0.0,0.21,2,-0.05999999999999872
2023-07-30 08:10:00,1,0,25.51,23.2,32.8,47.5,0.0,0.21,2,0.0
2023-07-30 08:20:00,1,0,25.46,23.2,32.1,47.5,0.0,0.21,2,-0.05000000000000071
2023-07-30 08:30:00,1,0,25.46,23.2,32.4,47.0,0.0,0.21,2,0.0
2023-07-30 08:40:00,1,0,25.46,23.2,32.9,48.0,0.0,0.21,2,0.0
2023-07-30 08:50:00,1,0,25.41,23.2,33.5,47.5,0.0,0.21,2,-0.05000000000000071
2023-07-30 09:00:00,1,0,25.41,23.2,33.8,46.0,0.0,0.34,2,0.0
2023-07-30 09:10:00,1,0,25.41,23.3,33.5,45.5,0.0,0.34,2,0.0
2023-07-30 09:20:00,1,0,25.35,23.3,33.4,48.0,0.0,0.34,2,-0.05999999999999872
2023-07-30 09:30:00,1,0,25.35,23.3,33.4,48.5,0.0,0.34,2,0.0
2023-07-30 09:40:00,1,0,25.24,23.3,33.6,45.0,0.0,0.34,2,-0.11000000000000298
2023-07-30 09:50:00,1,0,25.24,23.3,33.8,47.5,0.0,0.34,2,0.0
2023-07-30 10:00:00,1,0,25.24,23.3,33.3,47.5,0.0,0.42,2,0.0
2023-07-30 10:10:00,1,0,25.24,23.4,33.6,46.0,0.0,0.42,2,0.0
2023-07-30 10:20:00,1,0,25.17,23.4,33.9,45.5,0.0,0.42,2,-0.06999999999999673
2023-07-30 10:30:00,1,0,25.17,23.4,33.7,45.0,0.0,0.42,2,0.0
2023-07-30 10:40:00,1,0,25.17,23.4,33.6,47.5,0.0,0.42,2,0.0
2023-07-30 10:50:00,1,0,25.12,23.5,33.9,48.5,0.0,0.42,2,-0.05000000000000071
2023-07-30 11:00:00,1,0,25.12,23.5,34.0,47.5,0.0,0.47,2,0.0
2023-07-30 11:10:00,1,0,25.12,23.5,34.2,46.5,0.0,0.47,2,0.0
2023-07-30 11:20:00,1,0,25.06,23.5,34.1,44.0,0.0,0.47,2,-0.060000000000002274
2023-07-30 11:30:00,1,0,25.06,23.6,34.0,46.5,0.0,0.47,2,0.0
2023-07-30 11:40:00,1,0,25.01,23.6,34.5,45.5,0.0,0.47,2,-0.04999999999999716
2023-07-30 11:50:00,1,0,25.01,23.6,34.3,48.5,0.0,0.47,2,0.0
2023-07-30 12:00:00,1,0,25.01,23.7,34.8,44.0,0.1,0.4,2,0.0
2023-07-30 12:10:00,1,0,25.01,23.7,35.2,45.0,0.1,0.4,2,0.0
2023-07-30 12:20:00,1,0,24.95,23.7,35.7,42.0,0.1,0.4,2,-0.060000000000002274
2023-07-30 12:30:00,1,0,24.95,23.8,35.5,42.0,0.1,0.4,2,0.0
2023-07-30 12:40:00,1,0,24.9,23.8,35.5,43.5,0.1,0.4,2,-0.05000000000000071
2023-07-30 12:50:00,1,0,24.9,23.8,35.7,42.0,0.1,0.4,2,0.0
2023-07-30 13:00:00,1,0,24.84,23.9,35.3,42.5,0.2,0.48,2,-0.05999999999999872
2023-07-30 13:10:00,1,0,24.9,23.9,33.8,45.5,0.2,0.48,2,0.05999999999999872
2023-07-30 13:20:00,1,0,24.84,23.9,35.2,44.0,0.2,0.48,2,-0.05999999999999872
2023-07-30 13:30:00,1,0,24.84,24.0,35.8,41.5,0.2,0.48,2,0.0
2023-07-30 13:40:00,1,0,24.79,24.0,36.5,41.0,0.2,0.48,2,-0.05000000000000071
2023-07-30 13:50:00,1,0,24.79,24.0,36.7,40.5,0.2,0.48,2,0.0
2023-07-30 14:00:00,1,0,24.79,24.1,36.4,39.5,0.1,0.48,2,0.0
2023-07-30 14:10:00,1,0,24.73,24.1,37.0,39.0,0.1,0.48,2,-0.05999999999999872
2023-07-30 14:20:00,1,0,24.73,24.1,37.0,41.0,0.1,0.48,2,0.0
2023-07-30 14:30:00,1,0,24.73,24.2,37.1,42.0,0.1,0.48,2,0.0
2023-07-30 14:40:00,1,0,24.73,24.2,37.2,40.5,0.1,0.48,2,0.0
2023-07-30 14:50:00,1,0,24.62,24.2,36.9,42.0,0.1,0.48,2,-0.10999999999999943
2023-07-30 15:00:00,1,0,24.62,24.3,37.4,39.5,0.0,0.41,2,0.0
2023-07-30 15:10:00,1,0,24.62,24.3,37.4,38.0,0.0,0.41,2,0.0
2023-07-30 15:20:00,1,0,24.57,24.3,37.4,39.0,0.0,0.41,2,-0.05000000000000071
2023-07-30 15:30:00,1,0,24.57,24.3,37.6,39.0,0.0,0.41,2,0.0
2023-07-30 15:40:00,1,0,24.57,24.4,38.3,38.0,0.0,0.41,2,0.0
2023-07-30 15:50:00,1,0,24.53,24.4,37.8,38.5,0.0,0.41,2,-0.03999999999999915
2023-07-30 16:00:00,1,0,24.53,24.4,37.2,40.0,0.1,0.29,2,0.0
2023-07-30 16:10:00,1,0,24.53,24.4,35.6,42.5,0.1,0.29,2,0.0
2023-07-30 16:20:00,1,0,24.53,24.4,34.9,42.5,0.1,0.29,2,0.0
2023-07-30 16:30:00,1,0,24.47,24.5,32.9,45.5,0.1,0.29,2,-0.060000000000002274
2023-07-30 16:40:00,1,0,24.47,24.5,33.5,45.0,0.1,0.29,2,0.0
2023-07-30 16:50:00,1,0,24.47,24.5,35.4,44.0,0.1,0.29,2,0.0
2023-07-30 17:00:00,1,0,24.47,24.5,35.5,41.5,0.0,0.28,2,0.0
2023-07-30 17:10:00,1,0,24.47,24.5,35.2,43.5,0.0,0.28,2,0.0
2023-07-30 17:20:00,1,0,24.42,24.5,34.9,43.5,0.0,0.28,2,-0.04999999999999716
2023-07-30 17:30:00,1,0,24.42,24.5,34.5,44.5,0.0,0.28,2,0.0
2023-07-30 17:40:00,1,0,24.42,24.6,33.9,45.0,0.0,0.28,2,0.0
2023-07-30 17:50:00,1,0,24.36,24.6,32.7,46.0,0.0,0.28,2,-0.060000000000002274
2023-07-30 18:00:00,1,0,24.36,24.6,31.6,48.0,0.0,0.18,2,0.0
2023-07-30 18:10:00,1,0,24.36,24.6,30.5,50.5,0.0,0.18,2,0.0
2023-07-30 18:20:00,1,0,24.36,24.6,29.6,52.5,0.0,0.18,2,0.0
2023-07-30 18:30:00,1,0,24.36,24.6,29.1,54.5,0.0,0.18,2,0.0
2023-07-30 18:40:00,1,0,24.36,24.6,28.6,56.0,0.0,0.18,2,0.0
2023-07-30 18:50:00,1,0,24.31,24.6,28.0,57.0,0.0,0.18,2,-0.05000000000000071
2023-07-30 19:00:00,1,0,24.31,24.6,27.3,62.5,0.0,0.08,2,0.0
2023-07-30 19:10:00,1,0,24.31,24.6,27.0,62.5,0.0,0.08,2,0.0
2023-07-30 19:20:00,1,0,24.31,24.6,26.7,65.5,0.0,0.08,2,0.0
2023-07-30 19:30:00,1,0,24.31,24.6,26.8,65.5,0.0,0.08,2,0.0
2023-07-30 19:40:00,1,0,24.31,24.6,26.9,65.5,0.0,0.08,2,0.0
2023-07-30 19:50:00,1,0,24.31,24.6,26.8,65.5,0.0,0.08,2,0.0
2023-07-30 20:00:00,1,0,24.31,24.6,26.7,66.5,0.0,0.01,2,0.0
2023-07-30 20:10:00,1,0,24.25,24.6,26.4,67.0,0.0,0.01,2,-0.05999999999999872
2023-07-30 20:20:00,1,0,24.25,24.6,25.9,69.0,0.0,0.01,2,0.0
2023-07-30 20:30:00,1,0,24.31,24.6,25.6,69.5,0.0,0.01,2,0.05999999999999872
2023-07-30 20:40:00,1,0,24.25,24.6,25.9,68.0,0.0,0.01,2,-0.05999999999999872
2023-07-30 20:50:00,1,0,24.25,24.6,26.0,68.5,0.0,0.01,2,0.0
2023-07-30 21:00:00,1,0,24.25,24.6,26.0,68.0,0.0,0.0,2,0.0
2023-07-30 21:10:00,1,0,24.25,24.6,25.9,68.5,0.0,0.0,2,0.0
2023-07-30 21:20:00,1,0,24.2,24.6,25.8,68.0,0.0,0.0,2,-0.05000000000000071
2023-07-30 21:30:00,1,0,24.2,24.5,25.4,70.0,0.0,0.0,2,0.0
2023-07-30 21:40:00,1,0,24.25,24.5,25.1,70.5,0.0,0.0,2,0.05000000000000071
2023-07-30 21:50:00,1,0,24.25,24.5,25.3,69.5,0.0,0.0,2,0.0
2023-07-30 22:00:00,1,0,24.2,24.5,25.6,69.0,0.0,0.0,2,-0.05000000000000071
2023-07-30 22:10:00,1,0,24.25,24.5,25.5,69.5,0.0,0.0,2,0.05000000000000071
2023-07-30 22:20:00,1,0,24.2,24.5,25.3,69.5,0.0,0.0,2,-0.05000000000000071
2023-07-30 22:30:00,1,0,24.2,24.5,25.1,71.0,0.0,0.0,2,0.0
2023-07-30 22:40:00,1,0,24.2,24.5,24.7,72.5,0.0,0.0,2,0.0
2023-07-30 22:50:00,1,0,24.14,24.5,24.5,73.5,0.0,0.0,2,-0.05999999999999872
2023-07-30 23:00:00,1,0,24.14,24.4,24.0,74.5,0.0,0.0,2,0.0
2023-07-30 23:10:00,1,0,24.14,24.4,23.8,76.0,0.0,0.0,2,0.0
2023-07-30 23:20:00,1,0,24.14,24.4,23.8,77.0,0.0,0.0,2,0.0
2023-07-30 23:30:00,1,0,24.14,24.4,23.4,78.0,0.0,0.0,2,0.0
2023-07-30 23:40:00,1,0,24.14,24.4,23.1,78.0,0.0,0.0,2,0.0
2023-07-30 23:50:00,1,0,24.14,24.4,22.9,80.0,0.0,0.0,2,0.0
2023-07-31 00:00:00,1,0,24.08,24.4,22.4,80.5,0.0,0.0,2,-0.060000000000002274
2023-07-31 00:10:00,1,0,24.14,24.3,22.2,80.5,0.0,0.0,2,0.060000000000002274
2023-07-31 00:20:00,1,0,24.08,24.3,22.0,82.0,0.0,0.0,2,-0.060000000000002274
2023-07-31 00:30:00,1,0,24.08,24.3,21.7,82.5,0.0,0.0,2,0.0
2023-07-31 00:40:00,1,0,24.08,24.3,21.5,82.5,0.0,0.0,2,0.0
2023-07-31 00:50:00,1,0,24.08,24.3,21.1,83.5,0.0,0.0,2,0.0
2023-07-31 01:00:00,1,0,23.99,24.3,20.9,84.5,0.0,0.0,2,-0.08999999999999986
2023-07-31 01:10:00,1,0,23.99,24.3,20.7,85.0,0.0,0.0,2,0.0
2023-07-31 01:20:00,1,0,23.99,24.3,20.6,86.0,0.0,0.0,2,0.0
2023-07-31 01:30:00,1,0,23.99,24.2,21.2,89.5,0.0,0.0,2,0.0
2023-07-31 01:40:00,1,0,23.99,24.2,21.6,88.5,0.0,0.0,2,0.0
2023-07-31 01:50:00,1,0,23.99,24.2,21.4,88.0,0.0,0.0,2,0.0
2023-07-31 02:00:00,1,0,23.99,24.2,21.2,87.5,0.0,0.0,2,0.0
2023-07-31 02:10:00,1,0,23.99,24.2,21.2,87.5,0.0,0.0,2,0.0
2023-07-31 02:20:00,1,0,23.99,24.2,20.7,87.5,0.0,0.0,2,0.0
2023-07-31 02:30:00,1,0,23.99,24.1,20.2,88.0,0.0,0.0,2,0.0
2023-07-31 02:40:00,1,0,23.99,24.1,20.2,89.0,0.0,0.0,2,0.0
2023-07-31 02:50:00,1,0,23.93,24.1,20.0,89.0,0.0,0.0,2,-0.05999999999999872
2023-07-31 03:00:00,1,0,23.93,24.1,20.0,88.5,0.0,0.0,2,0.0
2023-07-31 03:10:00,1,0,23.99,24.1,19.8,89.0,0.0,0.0,2,0.05999999999999872
2023-07-31 03:20:00,1,0,23.93,24.1,19.6,90.0,0.0,0.0,2,-0.05999999999999872
2023-07-31 03:30:00,1,0,23.93,24.0,19.6,90.5,0.0,0.0,2,0.0
2023-07-31 03:40:00,1,0,23.93,24.0,19.6,91.0,0.0,0.0,2,0.0
2023-07-31 03:50:00,1,0,23.93,24.0,19.7,92.0,0.0,0.0,2,0.0
2023-07-31 04:00:00,1,0,23.93,24.0,19.6,91.5,0.0,0.0,2,0.0
2023-07-31 04:10:00,1,0,23.88,24.0,19.6,91.0,0.0,0.0,2,-0.05000000000000071
2023-07-31 04:20:00,1,0,23.93,24.0,19.7,90.5,0.0,0.0,2,0.05000000000000071
2023-07-31 04:30:00,1,0,23.88,23.9,19.7,90.5,0.0,0.0,2,-0.05000000000000071
2023-07-31 04:40:00,1,0,23.93,23.9,20.0,90.5,0.0,0.0,2,0.05000000000000071
2023-07-31 04:50:00,1,0,23.93,23.9,20.3,90.5,0.0,0.0,2,0.0
2023-07-31 05:00:00,1,0,23.88,23.9,20.8,91.0,0.0,0.0,2,-0.05000000000000071
2023-07-31 05:10:00,1,0,23.88,23.9,21.3,88.5,0.0,0.0,2,0.0
2023-07-31 05:20:00,1,0,23.88,23.9,21.6,87.5,0.0,0.0,2,0.0
2023-07-31 05:30:00,1,0,23.88,23.8,22.3,85.5,0.0,0.0,2,0.0
2023-07-31 05:40:00,1,0,23.88,23.8,22.9,82.5,0.0,0.0,2,0.0
2023-07-31 05:50:00,1,0,23.82,23.8,24.9,76.5,0.0,0.0,2,-0.05999999999999872
2023-07-31 06:00:00,1,0,23.88,23.8,25.8,73.0,0.0,0.01,2,0.05999999999999872
2023-07-31 06:10:00,1,0,23.88,23.8,27.2,69.5,0.0,0.01,2,0.0
2023-07-31 06:20:00,1,0,23.88,23.7,27.3,68.0,0.0,0.01,2,0.0
2023-07-31 06:30:00,1,0,23.88,23.7,27.6,69.5,0.0,0.01,2,0.0
2023-07-31 06:40:00,1,0,23.88,23.7,28.3,65.0,0.0,0.01,2,0.0
2023-07-31 06:50:00,1,0,23.82,23.7,28.6,64.5,0.0,0.01,2,-0.05999999999999872
2023-07-31 07:00:00,1,0,23.77,23.7,28.7,63.0,0.0,0.08,2,-0.05000000000000071
2023-07-31 07:10:00,1,0,23.82,23.7,28.8,63.5,0.0,0.08,2,0.05000000000000071
2023-07-31 07:20:00,1,0,23.77,23.7,28.6,62.0,0.0,0.08,2,-0.05000000000000071
2023-07-31 07:30:00,1,0,23.77,23.7,29.0,62.0,0.0,0.08,2,0.0
2023-07-31 07:40:00,1,0,23.77,23.6,28.1,64.0,0.0,0.08,2,0.0
2023-07-31 07:50:00,1,0,23.71,23.6,29.1,62.5,0.0,0.08,2,-0.05999999999999872
2023-07-31 08:00:00,1,0,23.71,23.6,28.5,64.0,0.0,0.21,2,0.0
2023-07-31 08:10:00,1,0,23.71,23.6,29.9,60.0,0.0,0.21,2,0.0
2023-07-31 08:20:00,1,0,23.71,23.6,29.2,60.5,0.0,0.21,2,0.0
2023-07-31 08:30:00,1,0,23.67,23.6,31.0,56.5,0.0,0.21,2,-0.03999999999999915
2023-07-31 08:40:00,1,0,23.67,23.6,31.8,54.5,0.0,0.21,2,0.0
2023-07-31 08:50:00,1,0,23.67,23.6,32.1,54.0,0.0,0.21,2,0.0
2023-07-31 09:00:00,1,0,23.62,23.6,32.5,51.5,0.0,0.31,2,-0.05000000000000071
2023-07-31 09:10:00,1,0,23.62,23.6,32.9,52.5,0.0,0.31,2,0.0
2023-07-31 09:20:00,1,0,23.62,23.7,32.6,52.0,0.0,0.31,2,0.0
2023-07-31 09:30:00,1,0,23.56,23.7,33.0,50.0,0.0,0.31,2,-0.060000000000002274
2023-07-31 09:40:00,1,0,23.56,23.7,33.5,50.0,0.0,0.31,2,0.0
2023-07-31 09:50:00,1,0,23.5,23.7,33.1,49.5,0.0,0.31,2,-0.05999999999999872
2023-07-31 10:00:00,1,1,23.5,23.7,33.3,52.0,0.0,0.41,2,0.0
2023-07-31 10:10:00,1,1,23.5,23.7,33.2,50.0,0.0,0.41,2,0.0
2023-07-31 10:20:00,1,1,23.56,23.7,33.3,51.5,0.0,0.41,2,0.05999999999999872
2023-07-31 10:30:00,1,1,24.79,23.8,33.1,54.5,0.0,0.41,2,1.2300000000000004
2023-07-31 10:40:00,1,1,27.55,23.8,33.5,50.5,0.0,0.41,0,2.7600000000000016
2023-07-31 10:50:00,1,1,28.97,23.8,33.4,50.0,0.0,0.41,0,1.4199999999999982
2023-07-31 11:00:00,1,1,29.81,23.9,33.7,49.5,0.0,0.55,0,0.8399999999999999
2023-07-31 11:10:00,1,1,30.33,23.9,33.6,48.0,0.0,0.55,0,0.5199999999999996
2023-07-31 11:20:00,1,0,30.6,23.9,33.9,50.0,0.0,0.55,0,0.2700000000000031
2023-07-31 11:30:00,1,1,30.86,23.9,33.9,46.5,0.0,0.55,0,0.259999999999998
2023-07-31 11:40:00,1,1,31.0,23.9,33.9,49.0,0.0,0.55,0,0.14000000000000057
2023-07-31 11:50:00,1,1,31.13,23.9,34.1,48.0,0.0,0.55,0,0.129999999999999
2023-07-31 12:00:00,1,1,31.21,23.9,34.4,48.0,0.0,0.58,0,0.08000000000000185
2023-07-31 12:10:00,1,1,31.27,23.9,34.8,46.5,0.0,0.58,0,0.05999999999999872
2023-07-31 12:20:00,1,1,31.35,23.9,34.8,47.0,0.0,0.58,0,0.08000000000000185
2023-07-31 12:30:00,1,1,31.21,23.9,34.1,45.0,0.0,0.58,0,-0.14000000000000057
2023-07-31 12:40:00,1,1,30.41,23.9,34.1,44.5,0.0,0.58,0,-0.8000000000000007
2023-07-31 12:50:00,1,1,31.27,23.9,34.7,44.5,0.0,0.58,0,0.8599999999999994
2023-07-31 13:00:00,1,1,31.48,23.9,35.0,45.0,0.0,0.57,0,0.21000000000000085
2023-07-31 13:10:00,1,1,31.61,23.9,34.8,43.5,0.0,0.57,0,0.129999999999999
2023-07-31 13:20:00,1,0,31.61,23.9,35.1,44.0,0.0,0.57,0,0.0
2023-07-31 13:30:00,1,1,31.68,23.9,35.2,46.5,0.0,0.57,0,0.07000000000000028
2023-07-31 13:40:00,1,1,31.68,23.9,35.3,45.5,0.0,0.57,0,0.0
2023-07-31 13:50:00,1,1,31.68,23.9,35.4,45.0,0.0,0.57,0,0.0
2023-07-31 14:00:00,1,1,31.74,23.9,35.6,45.0,0.0,0.49,0,0.05999999999999872
2023-07-31 14:10:00,1,1,31.74,23.9,36.2,42.5,0.0,0.49,0,0.0
2023-07-31 14:20:00,1,1,31.74,23.8,36.0,43.0,0.0,0.49,0,0.0
2023-07-31 14:30:00,1,1,31.74,23.8,36.4,41.0,0.0,0.49,0,0.0
2023-07-31 14:40:00,1,1,31.82,23.8,36.3,40.0,0.0,0.49,0,0.08000000000000185
2023-07-31 14:50:00,1,1,31.82,23.8,36.2,43.5,0.0,0.49,0,0.0
2023-07-31 15:00:00,1,1,31.82,23.8,36.4,41.0,0.0,0.44,0,0.0
2023-07-31 15:10:00,1,1,31.9,23.7,36.8,41.5,0.0,0.44,0,0.0799999999999983
2023-07-31 15:20:00,1,1,31.9,23.7,36.5,41.0,0.0,0.44,0,0.0
2023-07-31 15:30:00,1,1,31.9,23.7,35.8,41.5,0.0,0.44,0,0.0
2023-07-31 15:40:00,1,1,31.96,23.7,35.2,40.0,0.0,0.44,0,0.060000000000002274
2023-07-31 15:50:00,1,1,31.96,23.6,34.2,45.0,0.0,0.44,0,0.0
2023-07-31 16:00:00,1,1,31.96,23.6,32.4,48.0,0.0,0.45,0,0.0
2023-07-31 16:10:00,1,1,31.96,23.6,31.0,52.5,0.0,0.45,0,0.0
2023-07-31 16:20:00,1,1,32.03,23.5,30.2,55.0,0.0,0.45,0,0.07000000000000028
2023-07-31 16:30:00,1,1,32.03,23.5,32.1,51.0,0.0,0.45,0,0.0
2023-07-31 16:40:00,1,1,32.09,23.4,33.2,49.5,0.0,0.45,0,0.060000000000002274
2023-07-31 16:50:00,1,1,32.09,23.4,33.1,48.5,0.0,0.45,0,0.0
2023-07-31 17:00:00,1,0,32.09,23.3,33.0,51.5,0.0,0.31,0,0.0
2023-07-31 17:10:00,1,1,32.09,23.3,32.8,53.5,0.0,0.31,0,0.0
2023-07-31 17:20:00,1,1,32.09,23.2,32.6,52.0,0.0,0.31,0,0.0
2023-07-31 17:30:00,1,1,32.09,23.2,31.8,52.0,0.0,0.31,0,0.0
2023-07-31 17:40:00,1,1,32.16,23.1,31.3,54.5,0.0,0.31,0,0.06999999999999318
2023-07-31 17:50:00,1,1,32.16,23.1,31.1,54.0,0.0,0.31,0,0.0
2023-07-31 18:00:00,1,1,31.74,23.1,30.1,56.5,0.0,0.21,0,-0.41999999999999815
2023-07-31 18:10:00,1,0,30.86,23.1,29.1,58.0,0.0,0.21,0,-0.879999999999999
2023-07-31 18:20:00,1,0,30.26,23.1,28.3,61.0,0.0,0.21,0,-0.5999999999999979
2023-07-31 18:30:00,1,0,29.81,23.1,27.7,61.5,0.0,0.21,0,-0.45000000000000284
2023-07-31 18:40:00,1,0,29.56,23.1,27.2,61.0,0.0,0.21,0,-0.25
2023-07-31 18:50:00,1,0,29.36,23.1,26.6,63.5,0.0,0.21,0,-0.1999999999999993
2023-07-31 19:00:00,1,0,29.1,23.1,26.2,65.0,0.0,0.08,0,-0.259999999999998
2023-07-31 19:10:00,1,0,28.92,23.1,25.8,68.0,0.0,0.08,0,-0.17999999999999972
2023-07-31 19:20:00,1,0,28.78,23.1,25.2,69.0,0.0,0.08,0,-0.14000000000000057
2023-07-31 19:30:00,1,0,28.65,23.1,24.9,68.5,0.0,0.08,0,-0.13000000000000256
2023-07-31 19:40:00,1,0,28.47,23.2,24.7,71.5,0.0,0.08,0,-0.17999999999999972
2023-07-31 19:50:00,1,0,28.35,23.2,24.4,73.0,0.0,0.08,0,-0.11999999999999744
2023-07-31 20:00:00,1,0,28.28,23.2,24.1,73.5,0.0,0.02,0,-0.07000000000000028
2023-07-31 20:10:00,1,0,28.22,23.2,23.9,75.5,0.0,0.02,0,-0.060000000000002274
2023-07-31 20:20:00,1,0,28.17,23.2,23.5,76.0,0.0,0.02,0,-0.04999999999999716
2023-07-31 20:30:00,1,0,28.1,23.2,23.1,76.5,0.0,0.02,0,-0.07000000000000028
2023-07-31 20:40:00,1,0,28.03,23.2,22.9,76.5,0.0,0.02,0,-0.07000000000000028
2023-07-31 20:50:00,1,0,27.98,23.2,23.1,73.0,0.0,0.02,0,-0.05000000000000071
2023-07-31 21:00:00,1,0,27.86,23.2,22.8,74.0,0.0,0.0,0,-0.120000000000001
2023-07-31 21:10:00,1,0,27.86,23.2,22.5,76.0,0.0,0.0,0,0.0
