datetime,Irrigation (ON/OFF),Soil Moisture [RH%],Soil Temperature [C],Soil Electrical Conductivity,Daily Hour,Environmental Temperature [ C],Environmental Humidity [RH %]
2023-08-10 19:00:00,0.0,24.57,21.9,229.0,19,26.3,54.0
2023-08-10 19:10:00,0.0,24.57,21.9,229.0,19,26.0,54.5
2023-08-10 19:20:00,0.0,24.57,21.9,229.0,19,25.7,55.5
2023-08-10 19:30:00,0.0,24.57,21.9,229.0,19,25.8,55.5
2023-08-10 19:40:00,0.0,24.57,21.9,229.0,19,25.6,56.5
2023-08-10 19:50:00,0.0,24.57,21.9,228.0,19,25.4,57.5
2023-08-10 20:00:00,0.0,24.57,21.9,228.0,20,25.2,58.5
2023-08-10 20:10:00,0.0,24.57,21.9,228.0,20,25.1,59.5
2023-08-10 20:20:00,0.0,24.57,21.9,228.0,20,25.0,60.0
2023-08-10 20:30:00,0.0,24.57,21.9,228.0,20,24.9,60.5
2023-08-10 20:40:00,0.0,24.57,21.9,228.0,20,24.7,61.5
2023-08-10 20:50:00,0.0,24.57,21.8,228.0,20,24.6,62.0
2023-08-10 21:00:00,0.0,24.57,21.8,228.0,21,24.3,63.0
2023-08-10 21:10:00,0.0,24.57,21.8,227.0,21,24.2,62.5
2023-08-10 21:20:00,0.0,24.57,21.8,227.0,21,24.1,62.5
2023-08-10 21:30:00,0.0,24.57,21.8,227.0,21,23.9,62.5
2023-08-10 21:40:00,0.0,24.57,21.8,227.0,21,23.9,62.0
2023-08-10 21:50:00,0.0,24.57,21.8,227.0,21,23.9,61.0
2023-08-10 22:00:00,0.0,24.57,21.8,227.0,22,23.8,61.5
2023-08-10 22:10:00,0.0,24.57,21.8,227.0,22,23.5,62.0
2023-08-10 22:20:00,0.0,24.57,21.8,227.0,22,23.4,62.5
2023-08-10 22:30:00,0.0,24.57,21.8,226.0,22,23.2,63.0
2023-08-10 22:40:00,0.0,24.57,21.8,227.0,22,23.1,63.5
2023-08-10 22:50:00,0.0,24.57,21.8,226.0,22,22.9,64.0
2023-08-10 23:00:00,0.0,24.57,21.8,226.0,23,22.7,65.0
2023-08-10 23:10:00,0.0,24.57,21.8,226.0,23,22.6,65.0
2023-08-10 23:20:00,0.0,24.57,21.8,226.0,23,22.4,65.0
2023-08-10 23:30:00,0.0,24.57,21.8,226.0,23,22.3,66.0
2023-08-10 23:40:00,0.0,24.53,21.7,226.0,23,22.1,66.5
2023-08-10 23:50:00,0.0,24.53,21.7,226.0,23,21.8,69.0
2023-08-11 00:00:00,0.0,24.57,21.7,226.0,0,21.3,69.0
2023-08-11 00:10:00,0.0,24.57,21.7,226.0,0,21.1,72.5
2023-08-11 00:20:00,0.0,24.53,21.7,225.0,0,20.8,72.0
2023-08-11 00:30:00,0.0,24.57,21.7,225.0,0,20.7,72.0
2023-08-11 00:40:00,0.0,24.53,21.7,225.0,0,20.8,71.5
2023-08-11 00:50:00,0.0,24.53,21.7,225.0,0,20.8,71.5
2023-08-11 01:00:00,0.0,24.53,21.7,225.0,1,20.7,72.0
2023-08-11 01:10:00,0.0,24.53,21.7,225.0,1,20.6,72.5
2023-08-11 01:20:00,0.0,24.53,21.7,225.0,1,20.5,73.0
2023-08-11 01:30:00,0.0,24.53,21.7,225.0,1,20.4,74.0
2023-08-11 01:40:00,0.0,24.53,21.7,225.0,1,20.1,74.5
2023-08-11 01:50:00,0.0,24.53,21.7,225.0,1,19.8,75.5
2023-08-11 02:00:00,0.0,24.53,21.6,226.0,2,19.4,77.0
2023-08-11 02:10:00,0.0,24.53,21.6,226.0,2,19.5,77.5
2023-08-11 02:20:00,0.0,24.53,21.6,226.0,2,19.3,77.5
2023-08-11 02:30:00,0.0,24.53,21.6,225.0,2,19.2,78.5
2023-08-11 02:40:00,0.0,24.53,21.6,225.0,2,19.4,79.0
2023-08-11 02:50:00,0.0,24.53,21.6,225.0,2,19.5,79.0
2023-08-11 03:00:00,0.0,24.47,21.6,225.0,3,19.3,79.0
2023-08-11 03:10:00,0.0,24.53,21.6,225.0,3,19.2,80.0
2023-08-11 03:20:00,0.0,24.53,21.6,225.0,3,19.1,81.0
2023-08-11 03:30:00,0.0,24.53,21.5,225.0,3,18.9,81.0
2023-08-11 03:40:00,0.0,24.53,21.5,225.0,3,18.9,81.5
2023-08-11 03:50:00,0.0,24.53,21.5,225.0,3,18.6,82.0
2023-08-11 04:00:00,0.0,24.53,21.5,224.0,4,18.3,82.0
2023-08-11 04:10:00,0.0,24.53,21.5,224.0,4,17.8,82.5
2023-08-11 04:20:00,0.0,24.53,21.5,224.0,4,17.4,83.0
2023-08-11 04:30:00,0.0,24.47,21.5,224.0,4,17.4,84.5
2023-08-11 04:40:00,0.0,24.53,21.5,224.0,4,17.3,84.0
2023-08-11 04:50:00,0.0,24.53,21.5,224.0,4,17.5,84.5
2023-08-11 05:00:00,0.0,24.53,21.4,224.0,5,17.7,85.0
2023-08-11 05:10:00,0.0,24.47,21.4,224.0,5,18.0,85.0
2023-08-11 05:20:00,0.0,24.53,21.4,224.0,5,18.6,83.5
2023-08-11 05:30:00,0.0,24.53,21.4,224.0,5,19.2,83.0
2023-08-11 05:40:00,0.0,24.53,21.4,225.0,5,20.1,81.0
2023-08-11 05:50:00,0.0,24.53,21.4,224.0,5,22.4,75.0
2023-08-11 06:00:00,0.0,24.53,21.3,224.0,6,24.0,70.0
2023-08-11 06:10:00,0.0,24.53,21.3,224.0,6,25.3,65.0
2023-08-11 06:20:00,0.0,24.47,21.3,224.0,6,26.4,61.0
2023-08-11 06:30:00,0.0,24.47,21.3,224.0,6,27.3,60.0
2023-08-11 06:40:00,0.0,24.47,21.3,223.0,6,27.8,57.0
2023-08-11 06:50:00,0.0,24.47,21.3,223.0,6,28.7,55.5
2023-08-11 07:00:00,0.0,24.47,21.3,223.0,7,29.2,54.5
2023-08-11 07:10:00,0.0,24.42,21.3,222.0,7,29.9,53.0
2023-08-11 07:20:00,0.0,24.42,21.2,222.0,7,30.1,52.5
2023-08-11 07:30:00,0.0,24.36,21.2,221.0,7,30.5,50.0
2023-08-11 07:40:00,0.0,24.36,21.2,221.0,7,30.6,48.5
2023-08-11 07:50:00,0.0,24.31,21.2,221.0,7,31.0,47.0
2023-08-11 08:00:00,0.0,24.31,21.2,220.0,8,30.7,47.5
2023-08-11 08:10:00,0.0,24.31,21.2,219.0,8,31.0,46.0
2023-08-11 08:20:00,0.0,24.25,21.2,219.0,8,31.3,43.0
2023-08-11 08:30:00,0.0,24.2,21.2,218.0,8,31.5,45.0
2023-08-11 08:40:00,0.0,24.14,21.2,217.0,8,32.0,45.0
2023-08-11 08:50:00,0.0,24.14,21.2,217.0,8,33.0,42.0
2023-08-11 09:00:00,0.0,24.08,21.2,216.0,9,33.1,39.0
2023-08-11 09:10:00,0.0,23.99,21.2,214.0,9,33.0,42.0
2023-08-11 09:20:00,0.0,23.99,21.2,213.0,9,33.1,38.0
2023-08-11 09:30:00,0.0,23.93,21.2,212.0,9,32.7,37.0
2023-08-11 09:40:00,0.0,23.88,21.3,212.0,9,33.0,38.5
2023-08-11 09:50:00,0.0,23.77,21.3,211.0,9,33.3,39.5
2023-08-11 10:00:00,0.0,23.77,21.3,210.0,10,33.9,38.5
2023-08-11 10:10:00,0.0,23.71,21.3,209.0,10,34.0,38.5
2023-08-11 10:20:00,0.0,23.71,21.3,209.0,10,33.6,38.5
2023-08-11 10:30:00,0.0,23.67,21.4,207.0,10,33.8,40.5
2023-08-11 10:40:00,0.0,23.62,21.4,206.0,10,33.7,39.0
2023-08-11 10:50:00,0.0,23.56,21.4,205.0,10,34.1,43.0
2023-08-11 11:00:00,0.0,23.5,21.4,205.0,11,34.1,41.5
2023-08-11 11:10:00,0.0,23.41,21.5,203.0,11,34.0,43.5
2023-08-11 11:20:00,0.0,23.41,21.5,203.0,11,34.4,40.5
2023-08-11 11:30:00,0.0,23.35,21.5,200.0,11,34.1,41.0
2023-08-11 11:40:00,0.0,23.29,21.5,200.0,11,34.4,40.5
2023-08-11 11:50:00,0.0,23.29,21.5,199.0,11,34.1,41.0
2023-08-11 12:00:00,0.0,23.2,21.6,198.0,12,34.7,42.5
2023-08-11 12:10:00,0.0,23.2,21.6,197.0,12,34.9,39.0
2023-08-11 12:20:00,0.0,23.2,21.6,196.0,12,35.4,39.0
2023-08-11 12:30:00,0.0,23.08,21.7,195.0,12,35.9,39.5
2023-08-11 12:40:00,0.0,23.08,21.7,194.0,12,35.3,38.5
2023-08-11 12:50:00,0.0,23.03,21.7,194.0,12,35.1,39.5
2023-08-11 13:00:00,0.0,23.03,21.8,192.0,13,35.5,40.0
2023-08-11 13:10:00,0.0,22.99,21.8,191.0,13,35.8,39.0
2023-08-11 13:20:00,1.0,22.93,21.8,190.0,13,35.5,39.0
2023-08-11 13:30:00,1.0,22.93,21.9,189.0,13,35.7,38.5
2023-08-11 13:40:00,1.0,22.84,21.9,189.0,13,35.9,40.5
2023-08-11 13:50:00,1.0,22.93,21.9,189.0,13,35.9,38.0
2023-08-11 14:00:00,1.0,23.2,22.0,186.0,14,36.3,38.0
2023-08-11 14:10:00,1.0,27.07,22.0,169.0,14,36.3,36.0
2023-08-11 14:20:00,1.0,29.03,22.1,167.0,14,36.3,36.0
2023-08-11 14:30:00,1.0,30.53,22.2,176.0,14,36.0,38.5
2023-08-11 14:40:00,1.0,31.61,22.3,192.0,14,35.8,38.0
2023-08-11 14:50:00,1.0,32.24,22.3,212.0,14,35.7,39.5
2023-08-11 15:00:00,1.0,32.93,22.4,241.0,15,36.5,36.5
2023-08-11 15:10:00,1.0,32.72,22.3,285.0,15,36.3,36.5
2023-08-11 15:20:00,1.0,32.45,22.3,322.0,15,36.4,36.5
2023-08-11 15:30:00,1.0,32.5,22.3,351.0,15,37.0,35.0
2023-08-11 15:40:00,1.0,33.37,22.3,376.0,15,36.1,38.5
2023-08-11 15:50:00,1.0,33.87,22.3,428.0,15,35.9,37.5
2023-08-11 16:00:00,1.0,34.16,22.3,450.0,16,35.7,37.5
2023-08-11 16:10:00,1.0,35.28,22.3,470.0,16,35.6,38.0
2023-08-11 16:20:00,1.0,35.65,22.3,480.0,16,35.4,39.5
2023-08-11 16:30:00,1.0,35.81,22.3,485.0,16,35.1,39.0
2023-08-11 16:40:00,1.0,35.88,22.3,488.0,16,34.7,40.0
2023-08-11 16:50:00,1.0,36.04,22.3,492.0,16,34.3,40.0
2023-08-11 17:00:00,1.0,36.04,22.2,493.0,17,34.0,40.0
2023-08-11 17:10:00,1.0,36.18,22.2,495.0,17,33.7,41.0
2023-08-11 17:20:00,1.0,36.18,22.1,497.0,17,33.2,41.0
2023-08-11 17:30:00,1.0,35.96,22.0,496.0,17,32.6,42.0
2023-08-11 17:40:00,1.0,34.98,22.0,484.0,17,31.8,43.5
2023-08-11 17:50:00,0.0,34.31,21.9,474.0,17,31.1,45.0
2023-08-11 18:00:00,0.0,33.87,21.9,467.0,18,30.4,46.0
2023-08-11 18:10:00,0.0,33.58,21.9,460.0,18,29.4,48.5
2023-08-11 18:20:00,0.0,33.29,21.9,456.0,18,28.6,51.0
2023-08-11 18:30:00,0.0,33.02,21.9,453.0,18,28.0,52.5
2023-08-11 18:40:00,0.0,32.87,21.9,449.0,18,27.6,54.0
2023-08-11 18:50:00,0.0,32.72,21.9,446.0,18,27.3,55.0
2023-08-11 19:00:00,0.0,32.59,21.9,444.0,19,27.0,55.5
2023-08-11 19:10:00,0.0,32.45,21.9,442.0,19,26.8,56.0
2023-08-11 19:20:00,0.0,32.38,21.9,440.0,19,26.7,57.0
2023-08-11 19:30:00,0.0,32.24,21.9,436.0,19,26.5,57.5
2023-08-11 19:40:00,0.0,32.09,21.9,434.0,19,26.3,58.5
2023-08-11 19:50:00,0.0,32.03,21.9,433.0,19,26.0,59.5
2023-08-11 20:00:00,0.0,31.96,21.9,432.0,20,25.8,60.0
2023-08-11 20:10:00,0.0,31.9,21.9,430.0,20,25.5,60.5
2023-08-11 20:20:00,0.0,31.9,21.9,429.0,20,25.3,61.5
2023-08-11 20:30:00,0.0,31.82,21.9,428.0,20,25.2,62.0
2023-08-11 20:40:00,0.0,31.74,21.9,427.0,20,24.9,62.5
2023-08-11 20:50:00,0.0,31.68,21.9,425.0,20,24.7,63.0
2023-08-11 21:00:00,0.0,31.61,21.9,425.0,21,24.5,63.0
2023-08-11 21:10:00,0.0,31.61,21.9,423.0,21,24.4,63.0
2023-08-11 21:20:00,0.0,31.41,21.9,422.0,21,24.3,62.0
2023-08-11 21:30:00,0.0,31.48,21.9,422.0,21,23.9,63.0
2023-08-11 21:40:00,0.0,31.41,21.9,420.0,21,23.8,63.5
2023-08-11 21:50:00,0.0,31.35,21.9,420.0,21,23.5,64.0
2023-08-11 22:00:00,0.0,31.35,21.9,419.0,22,23.3,65.0
2023-08-11 22:10:00,0.0,31.27,21.9,418.0,22,22.7,64.5
2023-08-11 22:20:00,0.0,31.27,21.9,417.0,22,22.4,64.5
2023-08-11 22:30:00,0.0,31.21,21.9,417.0,22,22.0,66.0
2023-08-11 22:40:00,0.0,31.21,21.9,416.0,22,21.4,68.0
2023-08-11 22:50:00,0.0,31.13,21.9,416.0,22,21.0,69.0
2023-08-11 23:00:00,0.0,31.13,21.9,415.0,23,20.5,71.5
2023-08-11 23:10:00,0.0,31.07,21.9,414.0,23,20.4,70.0
2023-08-11 23:20:00,0.0,31.07,21.9,414.0,23,20.2,71.0
2023-08-11 23:30:00,0.0,31.0,21.9,414.0,23,20.1,71.5
2023-08-11 23:40:00,0.0,31.0,21.9,413.0,23,19.7,74.0
2023-08-11 23:50:00,0.0,31.0,21.9,413.0,23,19.3,75.0
2023-08-12 00:00:00,0.0,31.0,21.9,412.0,0,19.2,75.0
2023-08-12 00:10:00,0.0,30.93,21.9,411.0,0,19.0,76.5
2023-08-12 00:20:00,0.0,30.86,21.9,411.0,0,18.8,75.5
2023-08-12 00:30:00,0.0,30.93,21.9,411.0,0,18.5,78.5
2023-08-12 00:40:00,0.0,30.86,21.9,410.0,0,18.2,78.5
2023-08-12 00:50:00,0.0,30.86,21.9,410.0,0,17.9,81.5
2023-08-12 01:00:00,0.0,30.74,21.9,409.0,1,17.9,82.5
2023-08-12 01:10:00,0.0,30.74,21.8,408.0,1,17.6,82.5
2023-08-12 01:20:00,0.0,30.86,21.8,408.0,1,17.7,82.5
2023-08-12 01:30:00,0.0,30.66,21.8,407.0,1,18.0,83.0
2023-08-12 01:40:00,0.0,30.6,21.8,407.0,1,17.6,83.0
2023-08-12 01:50:00,0.0,30.6,21.8,407.0,1,17.4,83.5
2023-08-12 02:00:00,0.0,30.6,21.8,407.0,2,17.3,85.0
2023-08-12 02:10:00,0.0,30.6,21.8,407.0,2,17.2,85.0
2023-08-12 02:20:00,0.0,30.66,21.8,410.0,2,17.5,85.0
2023-08-12 02:30:00,0.0,30.66,21.8,408.0,2,17.5,84.0
2023-08-12 02:40:00,0.0,30.6,21.8,409.0,2,17.6,83.0
2023-08-12 02:50:00,0.0,30.6,21.7,408.0,2,17.7,83.0
2023-08-12 03:00:00,0.0,30.53,21.7,406.0,3,17.7,83.0
2023-08-12 03:10:00,0.0,30.53,21.7,405.0,3,17.4,83.0
2023-08-12 03:20:00,0.0,30.53,21.7,405.0,3,17.1,83.0
2023-08-12 03:30:00,0.0,30.47,21.7,405.0,3,17.0,84.0
2023-08-12 03:40:00,0.0,30.47,21.7,404.0,3,16.9,83.5
2023-08-12 03:50:00,0.0,30.47,21.7,404.0,3,16.7,85.0
2023-08-12 04:00:00,0.0,30.47,21.6,403.0,4,16.4,86.0
2023-08-12 04:10:00,0.0,30.41,21.6,403.0,4,16.4,86.0
2023-08-12 04:20:00,0.0,30.53,21.6,402.0,4,16.4,86.0
2023-08-12 04:30:00,0.0,30.47,21.6,402.0,4,16.4,87.0
2023-08-12 04:40:00,0.0,30.53,21.6,402.0,4,16.4,87.0
2023-08-12 04:50:00,0.0,30.47,21.6,402.0,4,16.7,86.5
2023-08-12 05:00:00,0.0,30.47,21.6,401.0,5,17.1,85.5
2023-08-12 05:10:00,0.0,30.47,21.6,401.0,5,17.5,86.5
2023-08-12 05:20:00,0.0,30.47,21.5,401.0,5,17.9,85.5
2023-08-12 05:30:00,0.0,30.47,21.5,400.0,5,18.7,85.5
2023-08-12 05:40:00,0.0,30.47,21.5,400.0,5,19.9,81.5
2023-08-12 05:50:00,0.0,30.47,21.5,399.0,5,22.4,74.0
2023-08-12 06:00:00,0.0,30.41,21.5,399.0,6,24.0,67.5
2023-08-12 06:10:00,0.0,30.41,21.5,398.0,6,24.9,64.0
2023-08-12 06:20:00,0.0,30.41,21.4,398.0,6,26.2,61.0
2023-08-12 06:30:00,0.0,30.26,21.4,397.0,6,26.8,60.0
2023-08-12 06:40:00,0.0,30.26,21.4,397.0,6,27.5,57.0
2023-08-12 06:50:00,0.0,30.26,21.4,395.0,6,27.7,58.0
2023-08-12 07:00:00,0.0,30.2,21.4,394.0,7,28.7,54.5
2023-08-12 07:10:00,0.0,30.14,21.3,393.0,7,28.9,54.5
2023-08-12 07:20:00,0.0,30.01,21.3,392.0,7,28.9,55.5
2023-08-12 07:30:00,0.0,29.88,21.3,391.0,7,30.0,53.5
2023-08-12 07:40:00,0.0,29.88,21.3,390.0,7,30.8,50.5
2023-08-12 07:50:00,0.0,29.81,21.3,388.0,7,31.0,49.5
2023-08-12 08:00:00,0.0,29.75,21.3,388.0,8,31.5,48.5
2023-08-12 08:10:00,0.0,29.69,21.3,387.0,8,32.0,48.0
2023-08-12 08:20:00,1.0,29.62,21.3,386.0,8,32.5,47.5
2023-08-12 08:30:00,1.0,29.56,21.3,383.0,8,32.9,47.5
2023-08-12 08:40:00,1.0,31.9,21.3,381.0,8,33.0,45.5
2023-08-12 08:50:00,1.0,34.38,21.3,398.0,8,33.5,44.0
2023-08-12 09:00:00,1.0,35.43,21.3,450.0,9,33.5,44.0
2023-08-12 09:10:00,1.0,36.09,21.3,483.0,9,33.8,42.5
2023-08-12 09:20:00,1.0,36.56,21.3,493.0,9,33.4,41.5
2023-08-12 09:30:00,1.0,36.72,21.2,496.0,9,33.5,40.5
2023-08-12 09:40:00,1.0,36.87,21.2,498.0,9,33.7,39.0
2023-08-12 09:50:00,1.0,36.8,21.2,497.0,9,33.7,39.0
2023-08-12 10:00:00,1.0,36.8,21.2,497.0,10,33.9,39.0
2023-08-12 10:10:00,1.0,36.95,21.1,498.0,10,34.1,37.5
2023-08-12 10:20:00,1.0,37.18,21.1,500.0,10,34.4,40.5
2023-08-12 10:30:00,1.0,37.25,21.0,500.0,10,34.5,39.0
2023-08-12 10:40:00,1.0,37.41,21.0,499.0,10,34.5,41.0
2023-08-12 10:50:00,1.0,37.41,21.0,498.0,10,34.5,40.0
2023-08-12 11:00:00,1.0,37.41,21.0,497.0,11,34.5,40.5
2023-08-12 11:10:00,1.0,37.18,21.0,492.0,11,34.5,40.0
2023-08-12 11:20:00,1.0,37.25,21.0,492.0,11,34.6,39.0
2023-08-12 11:30:00,1.0,37.25,21.1,490.0,11,34.5,38.5
2023-08-12 11:40:00,1.0,37.49,21.1,493.0,11,34.5,42.0
2023-08-12 11:50:00,1.0,37.49,21.1,491.0,11,35.0,42.0
2023-08-12 12:00:00,1.0,37.56,21.2,491.0,12,35.1,38.5
2023-08-12 12:10:00,1.0,37.56,21.2,490.0,12,35.1,38.5
2023-08-12 12:20:00,1.0,37.64,21.2,489.0,12,35.6,40.0
2023-08-12 12:30:00,1.0,37.49,21.3,486.0,12,35.4,39.0
2023-08-12 12:40:00,1.0,37.03,21.4,481.0,12,35.6,37.5
2023-08-12 12:50:00,1.0,35.81,21.4,468.0,12,35.7,40.0
2023-08-12 13:00:00,1.0,35.28,21.4,459.0,13,35.8,41.0
2023-08-12 13:10:00,1.0,34.54,21.5,451.0,13,35.9,41.0
2023-08-12 13:20:00,1.0,34.16,21.5,444.0,13,36.1,40.5
2023-08-12 13:30:00,1.0,33.87,21.5,439.0,13,36.1,38.5
2023-08-12 13:40:00,1.0,33.73,21.5,437.0,13,36.1,38.0
2023-08-12 13:50:00,1.0,33.87,21.6,436.0,13,36.4,37.5
2023-08-12 14:00:00,1.0,34.16,21.6,440.0,14,36.8,38.0
2023-08-12 14:10:00,1.0,34.31,21.6,443.0,14,37.0,38.0
2023-08-12 14:20:00,1.0,34.54,21.7,453.0,14,36.6,39.0
2023-08-12 14:30:00,1.0,34.61,21.7,456.0,14,36.8,37.5
2023-08-12 14:40:00,1.0,34.83,21.8,460.0,14,36.8,38.0
2023-08-12 14:50:00,1.0,34.91,21.8,462.0,14,36.8,37.0
2023-08-12 15:00:00,1.0,34.91,21.8,460.0,15,36.7,37.0
2023-08-12 15:10:00,1.0,34.98,21.9,462.0,15,36.6,37.0
2023-08-12 15:20:00,0.0,34.68,21.9,458.0,15,36.9,37.5
2023-08-12 15:30:00,0.0,34.38,22.0,454.0,15,36.6,38.5
2023-08-12 15:40:00,0.0,34.16,22.0,454.0,15,36.8,37.0
2023-08-12 15:50:00,0.0,33.73,22.1,440.0,15,36.8,37.5
2023-08-12 16:00:00,0.0,33.58,22.1,441.0,16,36.5,38.5
2023-08-12 16:10:00,0.0,33.37,22.1,432.0,16,36.5,37.5
2023-08-12 16:20:00,0.0,33.22,22.1,431.0,16,35.9,38.5
2023-08-12 16:30:00,0.0,33.02,22.2,428.0,16,35.9,40.0
2023-08-12 16:40:00,0.0,33.02,22.2,428.0,16,35.5,39.5
2023-08-12 16:50:00,0.0,32.8,22.2,425.0,16,35.1,40.0
2023-08-12 17:00:00,0.0,32.72,22.2,424.0,17,34.7,40.5
2023-08-12 17:10:00,0.0,32.66,22.3,422.0,17,34.3,41.5
2023-08-12 17:20:00,0.0,32.59,22.3,421.0,17,33.6,42.0
2023-08-12 17:30:00,0.0,32.45,22.3,420.0,17,33.4,43.5
2023-08-12 17:40:00,0.0,32.45,22.3,418.0,17,32.8,44.0
2023-08-12 17:50:00,0.0,32.38,22.4,416.0,17,32.2,45.0
2023-08-12 18:00:00,0.0,32.24,22.4,415.0,18,31.0,47.0
2023-08-12 18:10:00,0.0,32.16,22.4,413.0,18,30.1,49.5
2023-08-12 18:20:00,0.0,32.16,22.4,413.0,18,29.4,50.5
2023-08-12 18:30:00,0.0,32.16,22.4,412.0,18,29.0,52.0
2023-08-12 18:40:00,0.0,32.16,22.4,411.0,18,28.7,53.5
2023-08-12 18:50:00,0.0,32.09,22.4,411.0,18,28.3,54.5
2023-08-12 19:00:00,0.0,32.03,22.4,410.0,19,28.1,55.5
2023-08-12 19:10:00,0.0,31.96,22.4,409.0,19,27.8,56.0
2023-08-12 19:20:00,0.0,32.03,22.4,409.0,19,27.6,56.5
2023-08-12 19:30:00,0.0,31.96,22.4,409.0,19,27.3,57.0
2023-08-12 19:40:00,0.0,31.9,22.5,408.0,19,27.1,58.0
2023-08-12 19:50:00,0.0,31.96,22.5,408.0,19,26.8,59.5
2023-08-12 20:00:00,0.0,31.9,22.5,408.0,20,26.6,59.0
2023-08-12 20:10:00,0.0,31.9,22.5,407.0,20,26.4,59.5
2023-08-12 20:20:00,0.0,31.82,22.5,406.0,20,26.1,60.5
2023-08-12 20:30:00,0.0,31.82,22.5,405.0,20,26.2,60.0
2023-08-12 20:40:00,0.0,31.74,22.5,405.0,20,26.1,60.5
2023-08-12 20:50:00,0.0,31.74,22.5,405.0,20,25.8,61.5
2023-08-12 21:00:00,0.0,31.74,22.5,404.0,21,25.5,62.5
2023-08-12 21:10:00,0.0,31.74,22.5,406.0,21,25.0,64.0
2023-08-12 21:20:00,0.0,31.68,22.5,406.0,21,24.7,65.0
2023-08-12 21:30:00,0.0,31.68,22.5,405.0,21,24.4,66.0
2023-08-12 21:40:00,0.0,31.74,22.5,406.0,21,24.2,66.5
2023-08-12 21:50:00,0.0,31.61,22.5,403.0,21,23.9,68.0
2023-08-12 22:00:00,0.0,31.68,22.5,404.0,22,23.6,69.0
2023-08-12 22:10:00,0.0,31.68,22.5,403.0,22,23.4,69.5
2023-08-12 22:20:00,0.0,31.68,22.5,403.0,22,23.3,70.0
2023-08-12 22:30:00,0.0,31.61,22.5,403.0,22,22.9,72.0
2023-08-12 22:40:00,0.0,31.61,22.5,402.0,22,22.4,73.5
2023-08-12 22:50:00,0.0,31.48,22.5,401.0,22,22.0,76.5
2023-08-12 23:00:00,0.0,31.41,22.4,400.0,23,21.7,77.0
2023-08-12 23:10:00,0.0,31.41,22.5,398.0,23,21.4,78.0
2023-08-12 23:20:00,0.0,31.35,22.4,398.0,23,21.7,76.0
2023-08-12 23:30:00,0.0,31.35,22.4,398.0,23,21.5,77.0
2023-08-12 23:40:00,0.0,31.48,22.4,402.0,23,21.3,77.5
2023-08-12 23:50:00,0.0,31.48,22.4,402.0,23,21.4,77.5
2023-08-13 00:00:00,0.0,31.48,22.4,401.0,0,21.2,78.0
2023-08-13 00:10:00,0.0,31.41,22.4,401.0,0,20.8,78.5
2023-08-13 00:20:00,0.0,31.41,22.4,400.0,0,20.9,78.5
2023-08-13 00:30:00,0.0,31.41,22.4,400.0,0,21.1,78.0
2023-08-13 00:40:00,0.0,31.35,22.4,400.0,0,20.8,78.5
2023-08-13 00:50:00,0.0,31.41,22.4,399.0,0,20.9,80.0
2023-08-13 01:00:00,0.0,31.35,22.4,399.0,1,20.9,80.0
2023-08-13 01:10:00,0.0,31.35,22.4,399.0,1,20.7,79.5
2023-08-13 01:20:00,0.0,31.35,22.3,398.0,1,20.5,79.5
2023-08-13 01:30:00,0.0,31.35,22.3,398.0,1,20.4,80.5
2023-08-13 01:40:00,0.0,31.27,22.3,397.0,1,20.0,81.0
2023-08-13 01:50:00,0.0,31.27,22.3,398.0,1,19.8,82.0
2023-08-13 02:00:00,0.0,31.27,22.3,397.0,2,19.5,82.0
2023-08-13 02:10:00,0.0,31.27,22.3,397.0,2,19.6,83.5
2023-08-13 02:20:00,0.0,31.21,22.3,397.0,2,19.5,84.0
2023-08-13 02:30:00,0.0,31.21,22.3,396.0,2,19.3,84.0
2023-08-13 02:40:00,0.0,31.21,22.3,395.0,2,19.4,83.0
2023-08-13 02:50:00,0.0,31.21,22.2,395.0,2,19.4,83.5
2023-08-13 03:00:00,0.0,31.13,22.2,395.0,3,19.2,84.0
2023-08-13 03:10:00,0.0,31.13,22.2,395.0,3,19.1,83.5
2023-08-13 03:20:00,0.0,31.21,22.2,395.0,3,18.9,84.0
2023-08-13 03:30:00,0.0,31.21,22.2,396.0,3,18.7,85.0
2023-08-13 03:40:00,0.0,31.21,22.2,396.0,3,18.6,85.0
2023-08-13 03:50:00,0.0,31.21,22.2,395.0,3,18.5,86.0
2023-08-13 04:00:00,0.0,31.21,22.2,393.0,4,18.5,86.0
2023-08-13 04:10:00,0.0,31.13,22.2,393.0,4,18.4,87.0
2023-08-13 04:20:00,0.0,31.13,22.2,392.0,4,18.4,87.0
2023-08-13 04:30:00,0.0,31.13,22.1,393.0,4,18.3,86.5
2023-08-13 04:40:00,0.0,31.13,22.1,394.0,4,18.3,87.5
2023-08-13 04:50:00,0.0,31.13,22.1,394.0,4,18.6,87.0
2023-08-13 05:00:00,0.0,31.13,22.1,394.0,5,18.9,87.0
2023-08-13 05:10:00,0.0,31.13,22.1,394.0,5,19.3,86.5
2023-08-13 05:20:00,0.0,31.07,22.1,392.0,5,19.8,85.0
2023-08-13 05:30:00,0.0,31.0,22.0,391.0,5,20.4,83.5
2023-08-13 05:40:00,0.0,30.93,22.0,389.0,5,21.6,79.5
2023-08-13 05:50:00,0.0,30.93,22.0,390.0,5,23.1,73.5
2023-08-13 06:00:00,0.0,30.93,22.0,389.0,6,24.5,69.0
2023-08-13 06:10:00,0.0,30.86,22.0,388.0,6,25.1,67.5
